"CRN","ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","DAY_OF_WEEK","DEC_LATITUDE","DEC_LONGITUDE","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECTION_RELATED","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROADWAY_CLEARED","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SECONDARY_CRASH","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOTAL_UNITS","TOT_INJ_COUNT","UNBELTED_OCC_COUNT","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","VULNERABLE_ROAD_USER_COUNT","VULNERABLE_ROAD_USER_DEATH_COUNT","VULNERABLE_ROAD_USER_SER_INJ_COUNT","WEATHER1","WEATHER2","WORKERS_PRES","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","WZ_WORKERS_INJ_KILLED"
"2021031018","1909","1","0","0","0","0","0","0","0","0","7","0","","67","4","2021","1","39.909361","-75.163525","1853","6","0","0","0","0","0","1","0","0","","0","0","0","18","1","1","N","0","0","39 54:33.700","","0","75 09:48.690","3","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","2.0","","1","N","N","N","0","","1","0","0","0","0","","1844","1","1","0","0","0","0","0","2","0","1","0","0","0","3","03","","N","","","","","","","","","",""
"2021015808","1830","3","0","0","0","0","0","0","0","0","1","0","","67","2","2021","2","40.006966","-75.151628","1825","6","0","0","0","0","0","1","0","0","","0","0","0","18","3","3","N","0","2","40 00:25.076","1","0","75 09:05.862","8","0","0","0","67301","0","0","0","Y","0","0","0","6","67505","0","","1.0","1945.0","9","N","N","N","0","","0","0","2","0","0","Y","1820","6","3","0","0","0","3","0","2","1","6","0","0","0","6","06","","N","","","","","","","","","",""
"2021019682","0255","0","0","0","0","0","0","0","0","0","1","0","","67","2","2021","6","39.944902","-75.159793","0251","6","0","0","0","0","0","0","0","0","","0","0","0","2","3","0","","1","0","39 56:41.647","","0","75 09:35.256","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","6","N","N","N","0","","0","0","1","3","2","","250","2","0","0","0","0","0","0","2","1","2","0","0","0","9","","","N","","","","","","","","","",""
"2021032128","1417","1","0","0","0","0","0","0","0","0","1","0","","67","4","2021","5","40.021506","-75.125856","1406","6","0","0","0","0","0","1","0","0","","0","0","0","12","1","1","Y","0","9","40 01:17.420","","0","75 07:33.080","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","1.0","","1","N","N","N","0","","1","0","1","3","2","U","1248","2","1","0","0","0","0","1","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021015663","0118","1","0","0","0","0","0","0","0","0","7","0","","67","2","2021","1","39.915191","-75.229246","0111","6","0","0","0","0","0","0","0","0","","0","0","0","1","2","1","","11","0","39 54:54.689","","0","75 13:45.286","8","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","4.0","","2","N","N","N","0","","0","0","0","3","3","","100","1","1","0","0","0","1","1","2","0","1","0","0","0","6","06","","N","","","","","","","","","",""
"2021018166","2220","1","0","0","0","0","0","0","0","0","7","0","","67","2","2021","6","39.958666","-75.169168","2215","6","0","0","0","0","0","0","0","0","","0","0","0","22","3","1","N","0","1","39 57:31.197","3","0","75 10:09.006","8","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","3.0","2300.0","1","N","N","N","0","","0","0","0","0","0","N","2206","1","1","1","0","0","1","0","2","0","1","0","0","0","3","","","N","","","","","","","","","",""
"2021031295","2120","1","0","0","0","0","0","1","0","0","4","1","","67","3","2021","2","40.039076","-75.144733","2052","6","0","0","0","0","0","0","0","0","","0","0","0","20","3","0","","1","0","40 02:20.672","","0","75 08:41.040","0","0","0","0","67301","0","0","0","N","0","0","0","2","67508","0","","1.0","","1","N","N","Y","0","","0","0","0","3","2","","2052","2","0","1","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021017930","0235","0","0","0","0","0","0","0","0","0","5","0","","67","2","2021","4","40.00548","-75.106318","0231","6","0","0","0","0","0","0","0","0","","0","0","0","2","3","1","N","0","0","40 00:19.728","","0","75 06:22.744","4","0","0","0","67301","0","0","0","N","0","0","0","1","67301","1","","6.0","","1","N","N","N","0","","0","0","2","0","0","","214","2","1","1","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021015827","2356","1","0","0","0","0","0","0","0","0","7","0","","67","2","2021","7","40.091014","-75.007436","2353","6","0","0","0","0","0","0","0","0","","0","0","0","23","3","0","N","0","0","40 05:27.650","","0","75 00:26.770","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","4.0","","2","N","N","N","0","","0","0","0","0","0","","2350","1","0","0","0","0","0","0","2","0","1","0","0","0","6","","","N","","","","","","","","","",""
"2021020391","1435","1","0","0","0","0","0","0","0","0","1","0","","67","2","2021","1","40.008801","-75.204928","1428","6","0","0","0","0","0","0","0","0","","0","0","0","14","1","0","N","7","0","40 00:31.683","","0","75 12:17.742","0","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","","9","N","N","N","0","","0","0","1","0","0","","1420","2","0","0","0","0","0","0","2","0","2","0","0","0","7","","","N","","","","","","","","","",""
"2021019711","545","1","0","0","0","0","0","0","0","0","7","0","","67","2","2021","2","39.973858","-75.134642","540","6","0","0","0","0","0","0","0","0","","0","0","0","5","3","0","N","0","1","39 58:25.890","2","0","75 08:04.710","0","0","0","0","67301","0","0","0","N","0","0","0","0","67301","0","","4.0","30.0","1","N","N","N","0","","0","0","0","0","0","N","539","1","0","0","0","0","0","0","2","0","1","0","0","0","3","","","N","","","","","","","","","",""
"2021021758","1200","0","0","0","0","0","0","0","0","0","8","0","","67","2","2021","4","39.996438","-75.113451","1200","6","0","0","0","0","0","0","0","0","","0","0","0","10","1","1","","1","9","39 59:47.175","","0","75 06:48.425","3","0","0","0","67301","1","0","0","N","1","0","0","2","67301","0","","1.0","","99","N","N","N","0","","1","0","0","9","2","U","1020","2","1","0","0","0","0","1","2","0","1","1","0","0","10","","","N","","","","","","","","","",""
"2021011284","1650","1","0","0","0","0","0","1","0","0","5","1","","67","1","2021","4","39.972202","-75.166371","1645","6","0","0","0","0","0","1","0","0","","0","0","0","16","4","2","N","0","0","39 58:19.926","","0","75 09:58.937","4","0","0","0","67301","0","0","0","N","0","0","0","4","67508","2","","1.0","","1","N","N","Y","0","","0","0","0","0","0","","1645","2","2","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021030522","808","1","0","0","0","0","0","0","0","0","5","1","","67","3","2021","5","40.002805","-75.195045","759","6","0","0","0","0","0","1","0","0","","0","1","0","7","1","1","N","0","0","40 00:10.099","","0","75 11:42.162","8","0","0","0","67301","0","0","0","N","0","0","0","2","68K01","0","","1.0","","1","N","N","N","0","","0","0","0","0","0","","757","2","1","0","0","0","1","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021020386","2233","1","0","0","0","0","0","0","0","0","7","0","","67","2","2021","7","39.893338","-75.229502","2224","6","0","0","0","0","0","0","0","0","","0","0","0","22","3","1","N","0","0","39 53:36.016","","0","75 13:46.208","3","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","3.0","","1","N","N","Y","0","","1","0","0","0","0","","2213","1","1","0","0","0","0","0","2","0","1","0","0","0","3","","","N","","","","","","","","","",""
"2021020327","1044","1","0","0","0","0","0","0","0","0","5","1","","67","2","2021","5","39.917665","-75.211775","1033","6","0","0","0","0","0","1","0","0","","0","1","0","9","1","0","N","0","0","39 55:03.594","","0","75 12:42.389","9","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1.0","","1","N","N","N","0","","0","0","2","0","0","","940","4","0","0","0","0","0","1","2","0","4","0","0","0","3","","","N","","","","","","","","","",""
"2021020553","2025","1","0","0","0","0","0","0","0","0","4","0","","67","2","2021","2","39.932151","-75.145417","2021","6","0","0","0","0","0","0","0","0","","0","0","0","20","3","3","N","0","1","39 55:55.742","1","0","75 08:43.502","8","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","1.0","2110.0","1","N","N","N","0","","0","0","1","0","0","N","2020","2","3","0","0","0","3","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021020332","1443","2","0","0","0","0","0","0","0","0","1","0","","67","2","2021","1","40.015931","-75.153871","1440","6","0","0","0","0","0","0","0","0","","0","0","0","14","1","1","","1","2","40 00:57.350","6","0","75 09:13.935","3","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","1510.0","9","N","N","N","0","","1","0","1","3","2","Y","1438","3","1","0","0","0","0","0","2","0","3","0","0","0","7","04","","N","","","","","","","","","",""
"2021021333","1555","2","0","0","0","0","0","0","0","0","1","0","","67","2","2021","6","40.025635","-75.028558","1555","6","0","1","0","0","0","1","0","0","","0","0","0","15","1","1","N","0","1","40 01:32.287","2","0","75 01:42.808","8","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","1.0","100.0","1","N","N","N","0","","0","0","2","0","0","N","1555","4","1","0","0","0","1","0","2","0","4","0","0","0","4","","","N","","","","","","","","","",""
"2021020384","1525","1","0","0","0","0","0","0","0","0","5","0","","67","2","2021","7","39.959733","-75.177677","1525","6","0","0","0","0","0","0","0","0","","0","0","0","15","1","0","N","0","2","39 57:35.039","3","3","75 10:39.637","0","0","0","0","67301","0","0","0","N","0","0","0","4","68K01","0","","1.0","1615.0","1","N","N","N","0","","0","0","1","0","0","N","1525","2","0","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021030785","646","1","0","0","0","0","0","0","0","0","4","1","","67","3","2021","2","40.03054","-75.118198","639","6","0","0","0","0","0","1","0","0","","0","1","0","6","1","3","","1","0","40 01:49.943","","0","75 07:05.511","3","0","0","0","67301","0","0","0","N","0","0","0","4","67301","0","","1.0","","1","N","N","N","0","","3","0","0","3","2","","630","2","3","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021020009","920","0","0","0","0","0","0","1","0","0","7","1","","67","2","2021","7","40.049391","-75.011689","900","6","0","0","0","0","0","0","0","0","","0","0","0","7","1","2","N","0","2","40 02:57.806","1","0","75 00:42.080","3","0","0","0","67301","0","0","0","N","0","0","0","3","67301","0","","4.0","1044.0","9","N","N","N","0","","2","0","0","0","0","Y","751","1","2","0","0","0","0","0","2","0","1","0","0","0","7","07","","N","","","","","","","","","",""
"2021021336","343","1","0","0","0","0","0","0","0","0","5","0","","67","2","2021","7","40.00197","-75.19452","337","6","0","0","0","0","0","1","0","0","","0","0","0","3","3","0","N","0","0","40 00:07.093","","0","75 11:40.272","0","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","","9","N","N","N","0","","0","0","1","0","0","","313","2","0","0","0","0","0","0","2","0","2","0","0","0","7","","","N","","","","","","","","","",""
"2021030655","2230","1","0","0","0","0","0","0","0","0","4","0","","67","4","2021","7","39.931678","-75.168035","2228","6","0","0","0","0","0","0","0","0","","0","0","0","22","3","3","N","0","1","39 55:54.039","1","0","75 10:04.926","8","0","0","0","67301","0","0","0","N","0","0","0","5","67505","0","","1.0","2310.0","1","N","Y","N","0","","0","0","1","0","0","N","2227","2","3","0","0","0","3","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021021033","1910","5","0","0","0","0","0","0","0","0","5","0","","67","2","2021","1","39.965614","-75.174094","1901","6","0","0","0","0","0","0","0","1","","0","0","0","18","3","0","N","0","1","39 57:56.210","1","0","75 10:26.740","0","0","0","0","67301","0","0","0","N","0","0","0","1","67301","0","","1.0","1725.0","9","N","N","N","0","","0","0","0","0","0","N","1847","5","0","0","0","0","0","0","2","0","5","0","0","0","7","","","N","","","","","","","","","",""
"2021032124","1243","2","0","0","0","0","0","0","0","0","2","0","","67","4","2021","3","39.976104","-75.238564","1243","6","0","0","0","0","0","0","0","0","","0","0","0","12","1","0","","1","0","39 58:33.973","","0","75 14:18.832","0","0","0","0","67301","0","0","0","N","0","0","0","2","67301","0","","1.0","","1","N","N","N","0","","0","0","0","3","2","","1243","2","0","2","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021021349","1605","1","0","0","0","0","0","0","0","0","7","0","","67","2","2021","1","39.893343","-75.230438","1549","6","0","0","0","0","1","0","0","0","","0","0","0","15","1","2","N","0","1","39 53:36.033","2","0","75 13:49.577","3","0","0","0","67301","0","0","0","Y","0","0","0","2","68K01","0","","4.0","1655.0","9","N","N","N","0","","2","0","0","0","0","N","1547","1","2","0","0","0","0","0","2","0","1","0","0","0","7","05","","N","","","","","","","","","",""
"2021020516","1309","2","0","0","0","0","0","0","0","0","6","0","","67","2","2021","4","39.958912","-75.170089","1306","6","0","0","0","0","0","1","0","0","","0","0","0","13","1","2","N","0","1","39 57:32.084","4","0","75 10:12.321","4","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","2","","1.0","1315.0","1","N","N","N","0","","0","0","0","0","0","N","1301","3","2","0","0","0","0","0","2","1","3","0","0","0","3","","","N","","","","","","","","","",""
"2021020365","843","2","0","0","0","0","0","0","0","0","1","0","","67","2","2021","2","40.011052","-75.061945","826","6","0","0","0","0","0","0","0","0","","0","0","0","8","1","0","N","0","2","40 00:39.786","2","0","75 03:43.003","0","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","30.0","1","N","N","N","0","","0","0","1","0","0","N","823","3","0","0","0","0","0","0","2","0","3","0","0","0","3","03","","N","","","","","","","","","",""
"2021021759","1700","0","0","0","0","0","0","0","0","0","8","0","","67","2","2021","5","39.991689","-75.124508","1700","6","0","0","0","0","0","0","0","0","","0","0","0","16","1","1","","1","0","39 59:30.079","","0","75 07:28.228","3","0","0","0","67301","1","0","0","N","1","0","0","1","67301","0","","1.0","","1","N","N","N","0","","1","0","0","9","3","","1630","2","1","0","0","0","0","0","2","0","1","1","0","0","3","","","N","","","","","","","","","",""
"2021021849","110","3","0","0","0","0","0","0","0","0","2","0","","67","3","2021","6","40.042771","-75.011332","107","6","0","0","0","0","0","0","0","0","","0","0","0","0","3","1","N","0","0","40 02:33.976","","0","75 00:40.795","4","0","0","0","67301","0","0","0","N","0","0","0","1","67301","1","","6.0","","1","N","N","N","0","","0","0","1","3","2","","59","4","1","1","0","0","0","0","2","0","4","0","0","0","3","03","","N","","","","","","","","","",""
"2021031032","1042","2","0","0","0","0","0","0","0","0","4","0","","67","4","2021","2","39.982522","-75.178064","1022","6","0","0","0","0","0","0","0","0","","0","0","0","10","1","0","N","0","2","39 58:57.080","2","0","75 10:41.030","0","0","0","0","67301","0","0","0","N","0","0","0","0","67301","0","","1.0","1200.0","1","N","N","N","0","","0","0","0","0","0","Y","1020","2","0","0","0","0","0","0","2","0","2","0","0","0","3","03","","N","","","","","","","","","",""
"2021021484","2318","1","0","0","0","0","0","0","0","0","4","0","","67","3","2021","4","40.059622","-75.052189","2317","6","0","0","0","0","0","0","1","0","","0","0","0","23","3","1","N","0","0","40 03:34.639","","0","75 03:07.881","4","0","0","0","67301","0","0","0","N","0","0","0","2","67301","1","","1.0","","1","N","N","Y","0","","0","0","1","0","0","","2308","2","1","0","0","0","0","0","2","0","2","0","0","0","3","","","N","","","","","","","","","",""
"2021019789","2345","1","0","0","0","0","0","1","0","0","1","1","","67","2","2021","6","40.013252","-75.169291","2335","6","0","0","0","0","0","0","0","0","","0","0","0","23","3","0","N","0","0","40 00:47.707","","0","75 10:09.449","0","0","0","0","67301","0","0","0","N","0","0","0","2","67508","0","","1.0","","9","N","N","Y","0","","0","0","0","0","0","","2335","2","0","0","0","0","0","0","2","0","2","0","0","0","10","10","","N","","","","","","","","","",""
"2021031820","947","0","0","0","0","0","0","0","0","0","7","1","","67","2","2021","6","39.943204","-75.142791","943","6","0","0","0","0","0","0","0","0","","0","1","0","9","1","1","N","0","2","39 56:35.536","1","0","75 08:34.047","8","0","0","0","67301","0","0","0","N","0","0","0","1","68K01","0","","4.0","1200.0","1","N","N","N","0","","0","0","0","0","0","Y","940","2","1","0","0","0","1","0","2","0","1","0","0","0","3","","","N","","","","","","","","","",""
"2021030523","1830","1","0","0","0","0","0","0","0","0","1","0","","67","3","2021","5","40.003379","-75.077305","1829","6","0","0","0","0","0","0","0","0","","0","0","0","18","1","0","N","0","1","40 00:12.166","1","0","75 04:38.298","0","0","0","0","67301","0","0","0","N","0","0","0","3","68K01","0","","1.0","1840.0","1","N","N","N","0","","0","0","1","0","0","N","1828","2","0","0","0","0","0","0","2","0","2","0","0","0","4","04","","N","","","","","","","","","",""
